datetime,tot_orders,tot_gross_revenue,tot_cogs,tot_order_marketplace,tot_order_website,tot_order_b2b,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,weather_code,weather_description,cloud_cover,sunshine_duration,is_weekend,day_of_week,tot_sessions,product_margin,AOV,cvr,revenue_per_session,lag_weekday_tot_orders,lag_weekday_tot_gross_revenue,lag_weekday_AOV,lag_weekday_cvr,lag_weekday_revenue_per_session,lag_1_tot_orders,lag_1_tot_gross_revenue,lag_1_AOV,lag_1_cvr,lag_1_revenue_per_session,lag_24_tot_orders,lag_24_tot_gross_revenue,lag_24_AOV,lag_24_cvr,lag_24_revenue_per_session,lag_168_tot_orders,lag_168_tot_gross_revenue,lag_168_AOV,lag_168_cvr,lag_168_revenue_per_session,lag_720_tot_orders,lag_720_tot_gross_revenue,lag_720_AOV,lag_720_cvr,lag_720_revenue_per_session
2023-02-19 12:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.9,25.9,0.0136986301369863,0.3547945205479452,2.0,76.75,38.375,0.01834862385321101,0.7041284403669725,1.0,40.31,40.31,0.014492753623188406,0.5842028985507247
2023-02-19 13:00:00+00:00,1,23.39,5.71,0,1,0,7.198,85.31708,0.0,0.0,0.0,3.0,cloudy,91.8,30.533524,True,Sunday,49,23.145878580589997,23.39,0.02040816326530612,0.4773469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,264.26,132.13,0.01680672268907563,2.220672268907563,2.0,56.76,28.38,0.024096385542168676,0.683855421686747,1.0,85.81,85.81,0.013513513513513514,1.1595945945945947
2023-02-19 14:00:00+00:00,2,129.24,20.36,0,2,0,9.948,64.89409,0.0,0.0,0.0,2.0,partly_cloudy,64.2,3187.3472,True,Sunday,33,129.08246363355,64.62,0.06060606060606061,3.9163636363636365,0.0,0.0,0.0,0.0,0.0,1.0,23.39,23.39,0.02040816326530612,0.4773469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.57,45.57,0.023255813953488372,1.0597674418604652
2023-02-19 15:00:00+00:00,3,544.63,129.27,0,3,0,9.848,69.34388,0.0,0.0,0.0,2.0,partly_cloudy,78.9,3600.0,True,Sunday,103,544.3926462001726,181.54333333333332,0.02912621359223301,5.287669902912621,1.0,15.12,15.12,0.017241379310344827,0.26068965517241377,2.0,129.24,64.62,0.06060606060606061,3.9163636363636365,1.0,15.12,15.12,0.012048192771084338,0.18216867469879516,1.0,174.94,174.94,0.00819672131147541,1.4339344262295082,0.0,0.0,0.0,0.0,0.0
2023-02-19 16:00:00+00:00,3,350.04,92.43,0,3,0,9.698,69.556366,0.0,0.0,0.0,3.0,cloudy,80.4,3600.0,True,Sunday,86,349.7759444634899,116.68,0.03488372093023256,4.070232558139535,0.0,0.0,0.0,0.0,0.0,3.0,544.63,181.54333333333332,0.02912621359223301,5.287669902912621,0.0,0.0,0.0,0.0,0.0,1.0,146.6,146.6,0.00847457627118644,1.242372881355932,0.0,0.0,0.0,0.0,0.0
2023-02-19 17:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,206,0.0,0.0,0.0,0.0,2.0,67.82000000000001,33.910000000000004,0.023809523809523808,0.8073809523809524,3.0,350.04,116.68,0.03488372093023256,4.070232558139535,1.0,216.33,216.33,0.0125,2.7041250000000003,0.0,0.0,0.0,0.0,0.0,1.0,1003.14,1003.14,0.012658227848101266,12.697974683544304
2023-02-19 18:00:00+00:00,1,19.32,9.68,0,1,0,8.148,70.47717,0.0,0.0,0.0,3.0,cloudy,90.0,2285.75,True,Sunday,102,18.818964803312628,19.32,0.00980392156862745,0.18941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.55,120.55,0.0053475935828877,0.6446524064171123,2.0,73.97,36.985,0.014084507042253521,0.5209154929577464,0.0,0.0,0.0,0.0,0.0
2023-02-19 19:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.32,19.32,0.00980392156862745,0.18941176470588236,0.0,0.0,0.0,0.0,0.0,4.0,161.78,40.445,0.04,1.6178,0.0,0.0,0.0,0.0,0.0
2023-02-19 20:00:00+00:00,4,986.99,245.66000000000003,0,4,0,4.748,87.4957,0.0,0.0,0.0,2.0,partly_cloudy,74.7,0.0,True,Sunday,110,986.7411018348716,246.7475,0.03636363636363636,8.972636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,481.03,68.71857142857142,0.03017241379310345,2.073405172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-19 21:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,119,0.0,0.0,0.0,0.0,3.0,33.67,11.223333333333334,0.04477611940298507,0.5025373134328358,4.0,986.99,246.7475,0.03636363636363636,8.972636363636363,3.0,430.44,143.48,0.08823529411764706,12.66,3.0,284.18,94.72666666666667,0.025210084033613446,2.3880672268907563,0.0,0.0,0.0,0.0,0.0
2023-02-19 22:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,103,0.0,0.0,0.0,0.0,1.0,11.7,11.7,0.012345679012345678,0.14444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-19 23:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.05,35.05,0.0125,0.438125
2023-02-20 00:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20 01:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20 02:00:00+00:00,1,27.72,7.38,0,1,0,3.148,94.14981,0.0,0.0,0.0,1.0,mainly_clear,35.699997,0.0,False,Monday,80,27.45376623376623,27.72,0.0125,0.3465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20 03:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.72,27.72,0.0125,0.3465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20 04:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20 05:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20 06:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20 07:00:00+00:00,2,1188.29,380.47999999999996,0,2,0,1.198,88.11097,0.0,0.0,0.0,1.0,mainly_sunny,45.3,0.0,False,Monday,100,1187.969808800882,594.145,0.02,11.8829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1179.76,589.88,0.020618556701030927,12.162474226804123,0.0,0.0,0.0,0.0,0.0
2023-02-20 08:00:00+00:00,1,64.01,22.83,0,1,0,0.047999978,92.30224,0.0,0.0,0.0,1.0,mainly_sunny,48.3,0.0,False,Monday,194,63.653336978597096,64.01,0.005154639175257732,0.3299484536082474,1.0,22.39,22.39,0.021739130434782608,0.4867391304347826,2.0,1188.29,594.145,0.02,11.8829,1.0,27.72,27.72,0.002967359050445104,0.08225519287833828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20 09:00:00+00:00,3,262.17,64.9,0,3,0,0.848,89.0488,0.0,0.0,0.0,1.0,mainly_sunny,38.100002,7.4818397,False,Monday,98,261.92245069992754,87.39,0.030612244897959183,2.6752040816326534,0.0,0.0,0.0,0.0,0.0,1.0,64.01,64.01,0.005154639175257732,0.3299484536082474,0.0,0.0,0.0,0.0,0.0,2.0,85.67999999999999,42.839999999999996,0.02564102564102564,1.0984615384615384,1.0,263.57,263.57,0.008695652173913044,2.2919130434782606
2023-02-20 10:00:00+00:00,1,90.32,36.8,0,1,0,4.848,78.920586,0.0,0.0,0.0,0.0,sunny,18.6,3600.0,False,Monday,135,89.9125597874225,90.32,0.007407407407407408,0.669037037037037,1.0,60.24,60.24,0.00909090909090909,0.5476363636363637,3.0,262.17,87.39,0.030612244897959183,2.6752040816326534,0.0,0.0,0.0,0.0,0.0,2.0,487.0,243.5,0.03773584905660377,9.18867924528302,1.0,40.9,40.9,0.01282051282051282,0.5243589743589744
2023-02-20 11:00:00+00:00,1,61.9,12.0,0,1,0,8.448,63.187954,0.0,0.0,0.0,1.0,mainly_sunny,23.1,3600.0,False,Monday,175,61.70613893376414,61.9,0.005714285714285714,0.3537142857142857,0.0,0.0,0.0,0.0,0.0,1.0,90.32,90.32,0.007407407407407408,0.669037037037037,0.0,0.0,0.0,0.0,0.0,4.0,311.0,77.75,0.05,3.8875,0.0,0.0,0.0,0.0,0.0
2023-02-20 12:00:00+00:00,1,92.9,14.53,0,1,0,10.648,51.473793,0.0,0.0,0.0,0.0,sunny,6.6000004,3600.0,False,Monday,49,92.74359526372444,92.9,0.02040816326530612,1.8959183673469389,2.0,76.75,38.375,0.01834862385321101,0.7041284403669725,1.0,61.9,61.9,0.005714285714285714,0.3537142857142857,0.0,0.0,0.0,0.0,0.0,1.0,68.73,68.73,0.02702702702702703,1.8575675675675676,0.0,0.0,0.0,0.0,0.0
2023-02-20 13:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,122,0.0,0.0,0.0,0.0,2.0,56.76,28.38,0.024096385542168676,0.683855421686747,1.0,92.9,92.9,0.02040816326530612,1.8959183673469389,1.0,23.39,23.39,0.02040816326530612,0.4773469387755102,4.0,666.26,166.565,0.04819277108433735,8.02722891566265,1.0,244.7,244.7,0.005050505050505051,1.2358585858585858
2023-02-20 14:00:00+00:00,2,37.599999999999994,6.68,0,2,0,12.198,44.813538,0.0,0.0,0.0,1.0,mainly_sunny,21.900002,3600.0,False,Monday,133,37.42234042553191,18.799999999999997,0.015037593984962405,0.2827067669172932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,129.24,64.62,0.06060606060606061,3.9163636363636365,2.0,190.92,95.46,0.017857142857142856,1.7046428571428571,1.0,74.34,74.34,0.011494252873563218,0.8544827586206897
2023-02-20 15:00:00+00:00,1,152.9,43.58,0,1,0,12.797999,45.473488,0.0,0.0,0.0,1.0,mainly_sunny,22.2,3600.0,False,Monday,225,152.6149771092217,152.9,0.0044444444444444444,0.6795555555555556,1.0,174.94,174.94,0.00819672131147541,1.4339344262295082,2.0,37.599999999999994,18.799999999999997,0.015037593984962405,0.2827067669172932,3.0,544.63,181.54333333333332,0.02912621359223301,5.287669902912621,3.0,156.02999999999997,52.00999999999999,0.016853932584269662,0.876573033707865,0.0,0.0,0.0,0.0,0.0
2023-02-20 16:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,99,0.0,0.0,0.0,0.0,1.0,146.6,146.6,0.00847457627118644,1.242372881355932,1.0,152.9,152.9,0.0044444444444444444,0.6795555555555556,3.0,350.04,116.68,0.03488372093023256,4.070232558139535,3.0,261.91,87.30333333333334,0.05357142857142857,4.676964285714286,2.0,93.82,46.91,0.044444444444444446,2.0848888888888886
2023-02-20 17:00:00+00:00,1,85.8,25.18,0,1,0,12.247999,55.127262,0.0,0.0,0.0,1.0,mainly_clear,21.900002,3600.0,False,Monday,32,85.50652680652681,85.8,0.03125,2.68125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2058.36,228.70666666666668,0.05389221556886228,12.32550898203593,0.0,0.0,0.0,0.0,0.0
2023-02-20 18:00:00+00:00,2,92.13,21.779999999999998,0,2,0,10.398,73.4189,0.0,0.0,0.0,0.0,clear,14.1,3600.0,False,Monday,177,91.89359492022142,46.065,0.011299435028248588,0.5205084745762711,2.0,73.97,36.985,0.014084507042253521,0.5209154929577464,1.0,85.8,85.8,0.03125,2.68125,1.0,19.32,19.32,0.00980392156862745,0.18941176470588236,2.0,214.29000000000002,107.14500000000001,0.014492753623188406,1.5528260869565218,0.0,0.0,0.0,0.0,0.0
2023-02-20 19:00:00+00:00,1,187.11,38.73,0,1,0,7.598,76.866005,0.0,0.0,0.0,0.0,clear,13.8,1703.9542,False,Monday,75,186.90300945967613,187.11,0.013333333333333334,2.4948,4.0,161.78,40.445,0.04,1.6178,2.0,92.13,46.065,0.011299435028248588,0.5205084745762711,0.0,0.0,0.0,0.0,0.0,2.0,246.58,123.29,0.019417475728155338,2.393980582524272,1.0,85.87,85.87,0.010101010101010102,0.8673737373737375
2023-02-20 20:00:00+00:00,17,2389.82,657.05,0,17,0,6.698,78.364365,0.0,0.0,0.0,1.0,mainly_clear,25.500002,0.0,False,Monday,80,2389.5450629754546,140.57764705882354,0.2125,29.872750000000003,0.0,0.0,0.0,0.0,0.0,1.0,187.11,187.11,0.013333333333333334,2.4948,4.0,986.99,246.7475,0.03636363636363636,8.972636363636363,3.0,296.98,98.99333333333334,0.03571428571428571,3.535476190476191,0.0,0.0,0.0,0.0,0.0
2023-02-20 21:00:00+00:00,3,180.45999999999998,56.46,0,3,0,5.348,80.13056,0.0,0.0,0.0,0.0,clear,19.800001,0.0,False,Monday,65,180.14713288263326,60.15333333333333,0.046153846153846156,2.776307692307692,3.0,284.18,94.72666666666667,0.025210084033613446,2.3880672268907563,17.0,2389.82,140.57764705882354,0.2125,29.872750000000003,0.0,0.0,0.0,0.0,0.0,2.0,156.67,78.335,0.009523809523809525,0.746047619047619,1.0,36.96,36.96,0.05555555555555555,2.0533333333333332
2023-02-20 22:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,180.45999999999998,60.15333333333333,0.046153846153846156,2.776307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.52,23.52,0.00625,0.147
2023-02-20 23:00:00+00:00,1,44.52,10.6,0,1,0,4.598,76.0961,0.0,0.0,0.0,0.0,clear,15.3,0.0,False,Monday,54,44.28190476190476,44.52,0.018518518518518517,0.8244444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21 00:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.52,44.52,0.018518518518518517,0.8244444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.9,30.9,0.00819672131147541,0.2532786885245902
2023-02-21 01:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21 02:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.72,27.72,0.0125,0.3465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21 03:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21 04:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21 05:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21 06:00:00+00:00,2,117.22,36.51,0,2,0,0.748,81.53371,0.0,0.0,0.0,1.0,mainly_sunny,29.7,0.0,False,Tuesday,130,116.90853437979867,58.61,0.015384615384615385,0.9016923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21 07:00:00+00:00,1,18.39,5.48,0,1,0,0.848,78.300835,0.0,0.0,0.0,1.0,mainly_sunny,32.4,0.0,False,Tuesday,225,18.09201196302338,18.39,0.0044444444444444444,0.08173333333333334,2.0,1179.76,589.88,0.020618556701030927,12.162474226804123,2.0,117.22,58.61,0.015384615384615385,0.9016923076923077,2.0,1188.29,594.145,0.02,11.8829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21 08:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.39,18.39,0.0044444444444444444,0.08173333333333334,1.0,64.01,64.01,0.005154639175257732,0.3299484536082474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21 09:00:00+00:00,1,1347.5,300.25,0,1,0,3.698,62.517498,0.0,0.0,0.0,1.0,mainly_sunny,30.000002,0.0,False,Tuesday,93,1347.2771799628943,1347.5,0.010752688172043012,14.489247311827956,2.0,85.67999999999999,42.839999999999996,0.02564102564102564,1.0984615384615384,0.0,0.0,0.0,0.0,0.0,3.0,262.17,87.39,0.030612244897959183,2.6752040816326534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21 10:00:00+00:00,2,95.75999999999999,23.27,0,2,0,6.298,63.36759,0.0,0.0,0.0,0.0,sunny,7.2000003,3600.0,False,Tuesday,81,95.51699665831244,47.879999999999995,0.024691358024691357,1.182222222222222,2.0,487.0,243.5,0.03773584905660377,9.18867924528302,1.0,1347.5,1347.5,0.010752688172043012,14.489247311827956,1.0,90.32,90.32,0.007407407407407408,0.669037037037037,1.0,207.9,207.9,0.011764705882352941,2.4458823529411764,1.0,291.06,291.06,0.008130081300813009,2.366341463414634
2023-02-21 11:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,89,0.0,0.0,0.0,0.0,4.0,311.0,77.75,0.05,3.8875,2.0,95.75999999999999,47.879999999999995,0.024691358024691357,1.182222222222222,1.0,61.9,61.9,0.005714285714285714,0.3537142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21 12:00:00+00:00,1,415.6,114.28,0,1,0,12.247999,39.763554,0.0,0.0,0.0,0.0,sunny,0.0,3600.0,False,Tuesday,72,415.32502406159773,415.6,0.013888888888888888,5.772222222222222,1.0,68.73,68.73,0.02702702702702703,1.8575675675675676,0.0,0.0,0.0,0.0,0.0,1.0,92.9,92.9,0.02040816326530612,1.8959183673469389,4.0,260.94,65.235,0.042105263157894736,2.746736842105263,1.0,38.64,38.64,0.02040816326530612,0.7885714285714286
2023-02-21 13:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,50,0.0,0.0,0.0,0.0,4.0,666.26,166.565,0.04819277108433735,8.02722891566265,1.0,415.6,415.6,0.013888888888888888,5.772222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.52,23.52,0.012987012987012988,0.3054545454545454
2023-02-21 14:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,64,0.0,0.0,0.0,0.0,2.0,190.92,95.46,0.017857142857142856,1.7046428571428571,0.0,0.0,0.0,0.0,0.0,2.0,37.599999999999994,18.799999999999997,0.015037593984962405,0.2827067669172932,2.0,126.0,63.0,0.013513513513513514,0.8513513513513513,2.0,78.89,39.445,0.03508771929824561,1.3840350877192982
2023-02-21 15:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,150,0.0,0.0,0.0,0.0,3.0,156.02999999999997,52.00999999999999,0.016853932584269662,0.876573033707865,0.0,0.0,0.0,0.0,0.0,1.0,152.9,152.9,0.0044444444444444444,0.6795555555555556,3.0,1651.65,550.5500000000001,0.03225806451612903,17.75967741935484,3.0,165.4,55.13333333333333,0.045454545454545456,2.5060606060606063
2023-02-21 16:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,152,0.0,0.0,0.0,0.0,3.0,261.91,87.30333333333334,0.05357142857142857,4.676964285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.45,97.225,0.02666666666666667,2.5926666666666667,1.0,109.24,109.24,0.01639344262295082,1.7908196721311476
2023-02-21 17:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,68,0.0,0.0,0.0,0.0,9.0,2058.36,228.70666666666668,0.05389221556886228,12.32550898203593,0.0,0.0,0.0,0.0,0.0,1.0,85.8,85.8,0.03125,2.68125,5.0,2930.31,586.062,0.02857142857142857,16.74462857142857,3.0,0.0,0.0,0.022058823529411766,0.0
2023-02-21 18:00:00+00:00,2,25.9,10.6,0,2,0,10.348,53.65673,0.0,0.0,0.0,0.0,clear,0.90000004,3600.0,False,Tuesday,172,25.49073359073359,12.95,0.011627906976744186,0.1505813953488372,2.0,214.29000000000002,107.14500000000001,0.014492753623188406,1.5528260869565218,0.0,0.0,0.0,0.0,0.0,2.0,92.13,46.065,0.011299435028248588,0.5205084745762711,1.0,36.12,36.12,0.008928571428571428,0.32249999999999995,2.0,105.4,52.7,0.016260162601626018,0.8569105691056911
2023-02-21 19:00:00+00:00,1,36.78,27.18,0,1,0,9.448,44.339905,0.0,0.0,0.0,0.0,clear,5.1000004,1800.8138,False,Tuesday,92,36.04101141924959,36.78,0.010869565217391304,0.3997826086956522,2.0,246.58,123.29,0.019417475728155338,2.393980582524272,2.0,25.9,12.95,0.011627906976744186,0.1505813953488372,1.0,187.11,187.11,0.013333333333333334,2.4948,0.0,0.0,0.0,0.0,0.0,1.0,10.92,10.92,0.023255813953488372,0.25395348837209303
2023-02-21 20:00:00+00:00,4,369.0,88.23,0,4,0,5.698,65.09576,0.0,0.0,0.0,0.0,clear,1.2,0.0,False,Tuesday,72,368.7608943089431,92.25,0.05555555555555555,5.125,3.0,296.98,98.99333333333334,0.03571428571428571,3.535476190476191,1.0,36.78,36.78,0.010869565217391304,0.3997826086956522,17.0,2389.82,140.57764705882354,0.2125,29.872750000000003,3.0,272.78000000000003,90.92666666666668,0.023255813953488372,2.114573643410853,2.0,81.48,40.74,0.015267175572519083,0.6219847328244276
2023-02-21 21:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,91,0.0,0.0,0.0,0.0,2.0,156.67,78.335,0.009523809523809525,0.746047619047619,4.0,369.0,92.25,0.05555555555555555,5.125,3.0,180.45999999999998,60.15333333333333,0.046153846153846156,2.776307692307692,2.0,86.67,43.335,0.045454545454545456,1.9697727272727272,2.0,78.47999999999999,39.239999999999995,0.0111731843575419,0.43843575418994407
2023-02-21 22:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,112.41,56.205,0.02666666666666667,1.4988,0.0,0.0,0.0,0.0,0.0
2023-02-21 23:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.52,44.52,0.018518518518518517,0.8244444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22 00:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,197.64,65.88,0.06976744186046512,4.596279069767442
2023-02-22 01:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22 02:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,334.9,334.9,0.008771929824561403,2.937719298245614
2023-02-22 03:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22 04:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
